row,column,plate,rep,NaCl,centroid_r,centroid_c,area,perimeter,major_axis_length,minor_axis_length,eccentricity,equiv_diameter,mean_intensity,solidity,convex_area,bbox_minr,bbox_minc,bbox_maxr,bbox_maxc,strain
f,4,2,2,0.0,638.4508307,1003.077234,2227.0,172.85281369999998,53.48029237,53.03607487,0.12862110300000001,53.24945508,26963.025589999997,0.98714539,2256.0,612.0,977.0,665.0,1030.0,SS-B886
f,4,2,0,1.0,591.7574627,959.5,804.0,102.3259018,32.18020818,31.83149786,0.146815955,31.995071399999997,45041.551,0.985294118,816.0,576.0,944.0,608.0,976.0,SS-B886
f,4,2,1,1.0,597.0621891,966.6778607000001,804.0,109.3969696,32.889362,31.41775088,0.29578121399999996,31.995071399999997,45256.618160000005,0.965186074,833.0,581.0,951.0,614.0,984.0,SS-B886
f,4,2,2,1.0,603.5703225999999,970.0709677000001,775.0,101.74011540000001,31.75020087,31.08111976,0.204211878,31.41274657,50661.58065,0.978535354,792.0,588.0,955.0,620.0,987.0,SS-B886
f,3,2,0,0.5,637.0090192000001,1074.375423,887.0,111.3969696,35.5146878,31.88224632,0.440566411,33.60600357,43169.268319999996,0.9736553240000001,911.0,620.0,1058.0,655.0,1092.0,SS-B874
f,3,2,0,0.0,647.101681,1075.652727,2439.0,182.7523087,58.19793554,53.38606714,0.398153245,55.72639635,25341.25912,0.984261501,2478.0,620.0,1048.0,676.0,1105.0,SS-B874
f,3,2,1,0.5,610.1704288999999,1050.646727,886.0,109.15432890000001,35.71473091,31.60722616,0.465607558,33.5870546,47862.63657,0.979005525,905.0,594.0,1034.0,627.0,1069.0,SS-B874
f,3,2,1,0.0,650.0797068,1079.7182779999998,2183.0,171.6812409,54.46212777,51.04707864,0.348537131,52.72079216,25970.60742,0.987782805,2210.0,624.0,1054.0,677.0,1107.0,SS-B874
f,3,2,2,0.5,635.1315193,1081.829932,882.0,107.9827561,36.263697,30.9922928,0.519226161,33.51115155,46193.78005,0.9865771809999999,894.0,619.0,1065.0,652.0,1100.0,SS-B874
f,3,2,2,0.0,640.5852247,1106.168669,2247.0,175.0954544,55.26885414,51.78240892,0.34954803100000004,53.4880291,26554.11927,0.984662577,2282.0,615.0,1079.0,667.0,1135.0,SS-B874
f,3,2,0,1.0,594.04474,1061.181378,827.0,106.5685425,34.84890421,30.28169362,0.49491307100000004,32.44948541,50883.662639999995,0.9740871609999999,849.0,578.0,1045.0,612.0,1078.0,SS-B874
f,3,2,1,1.0,,,,,,,,,,,,,,,,SS-B874
f,3,2,2,1.0,603.2849873,1076.282443,393.0,92.91168825,27.69892485,19.72702531,0.7019820659999999,22.36924543,55792.46819,0.861842105,456.0,594.0,1062.0,617.0,1088.0,SS-B874
f,2,2,0,0.5,632.2157894999999,1183.031579,950.0,113.3969696,35.212143499999996,34.3816468,0.215904522,34.77898169,33075.04947,0.978372812,971.0,615.0,1166.0,650.0,1201.0,SS-B873
f,2,2,0,0.0,642.9967993,1184.085505,2187.0,172.2670273,53.1849728,52.38065983,0.17325463800000002,52.76907129,25837.77183,0.982921348,2225.0,617.0,1158.0,670.0,1211.0,SS-B873
f,2,2,1,0.5,607.0,1159.022941,959.0,116.22539669999999,36.00981929,33.99714504,0.32963735899999996,34.94333589,33679.699689999994,0.966733871,992.0,589.0,1142.0,625.0,1178.0,SS-B873
f,2,2,1,0.0,645.7919321,1188.9421439999999,1884.0,160.6101731,49.42542577,48.61922498,0.17988010899999998,48.97737541,26404.82696,0.9797191890000001,1923.0,621.0,1165.0,671.0,1214.0,SS-B873
f,2,2,2,0.5,632.0861702000001,1190.324468,940.0,114.81118319999999,35.1810977,34.11235912,0.24460902199999998,34.59545016,34319.785110000004,0.96807415,971.0,615.0,1173.0,651.0,1208.0,SS-B873
f,2,2,2,0.0,636.6626506,1214.931225,1992.0,163.4386002,51.57283544,49.23422327,0.297716952,50.36162401,26646.82129,0.9837037040000001,2025.0,612.0,1190.0,663.0,1240.0,SS-B873
f,2,2,0,1.0,594.9058824,1174.701961,255.0,65.11269837,23.5024905,14.34529955,0.792113677,18.01877032,52375.9451,0.934065934,273.0,585.0,1165.0,604.0,1186.0,SS-B873
f,2,2,1,1.0,,,,,,,,,,,,,,,,SS-B873
f,2,2,2,1.0,,,,,,,,,,,,,,,,SS-B873
g,11,2,0,0.5,747.4734982000001,229.1272085,849.0,105.74011540000001,33.46738918,32.30024216,0.261786381,32.87826597,44556.625439999996,0.9826388890000001,864.0,732.0,213.0,764.0,247.0,SS-B560
g,11,2,0,0.0,752.9970472,230.0275591,2032.0,164.85281369999998,51.16683973,50.56878547,0.152446771,50.86474963,25766.39419,0.986886838,2059.0,728.0,205.0,779.0,256.0,SS-B560
g,11,2,1,0.5,712.672112,203.7794632,857.0,106.3259018,33.48182503,32.58934346,0.22934881399999998,33.03280627,48131.205369999996,0.987327189,868.0,697.0,188.0,730.0,221.0,SS-B560
g,11,2,1,0.0,754.3047046,234.4228665,1828.0,157.7817459,48.412744,48.08880954,0.11548777800000001,48.24398292,26343.10011,0.9843834140000001,1857.0,730.0,211.0,779.0,259.0,SS-B560
g,11,2,2,0.5,741.8820638999999,235.3415233,814.0,105.15432890000001,32.24991729,32.16078353,0.074297043,32.19343084,46675.86118,0.9748502990000001,835.0,726.0,219.0,759.0,252.0,SS-B560
g,11,2,2,0.0,745.6607975,260.8886587,1931.0,161.4386002,50.08078337,49.10968221,0.19597293100000002,49.58452945,26399.40342,0.9847016829999999,1961.0,721.0,236.0,771.0,286.0,SS-B560
g,11,2,0,1.0,693.8754512999999,215.79783390000003,554.0,107.74011540000001,35.2680363,22.28272419,0.775122691,26.55889131,52333.35921,0.849693252,652.0,683.0,200.0,708.0,233.0,SS-B560
g,11,2,1,1.0,701.7648427999999,223.95343419999998,859.0,106.9116882,33.19072518,32.96032379,0.117623521,33.0713285,54161.12572999999,0.981714286,875.0,686.0,208.0,719.0,241.0,SS-B560
g,11,2,2,1.0,,,,,,,,,,,,,,,,SS-B560
g,10,2,0,0.5,745.1347737000001,331.409465,972.0,113.9827561,35.61758734,34.75254475,0.21905260899999998,35.17938086,32684.11523,0.98281092,989.0,728.0,314.0,763.0,350.0,SS-B410
g,10,2,0,0.0,753.1543624,332.4500592,2533.0,185.0954544,58.66213237,54.98817187,0.348333062,56.79010272,25100.80537,0.986754967,2567.0,726.0,304.0,781.0,362.0,SS-B410
g,10,2,1,0.5,712.9907749,306.25645760000003,1084.0,120.5685425,39.19066592,35.22679824,0.438242371,37.1509309,33878.22878,0.982774252,1103.0,696.0,287.0,731.0,326.0,SS-B410
g,10,2,1,0.0,752.9623138,336.2410167,2282.0,176.7523087,54.79805458,53.04326807,0.25103808,53.90299288,25643.270819999998,0.98489426,2317.0,726.0,309.0,781.0,364.0,SS-B410
g,10,2,2,0.5,741.6810598999999,337.609421,1019.0,116.81118319999999,37.83786414,34.29920827,0.42225209,36.01987085,33237.2895,0.984541063,1035.0,725.0,319.0,760.0,357.0,SS-B410
g,10,2,2,0.0,744.5687684999999,363.5488785,2363.0,178.509668,57.20879757,52.60684089,0.392952937,54.85129938,26189.9124,0.985404504,2398.0,718.0,336.0,772.0,392.0,SS-B410
g,10,2,0,1.0,698.107056,317.3296837,822.0,105.15432890000001,33.84275813,30.93633334,0.40544432,32.35124272,51084.756689999995,0.977407848,841.0,683.0,301.0,715.0,335.0,SS-B410
g,10,2,1,1.0,703.5529686000001,325.3585565,859.0,106.3259018,34.5401848,31.66513053,0.399433786,33.0713285,52198.14785,0.98849252,869.0,688.0,309.0,720.0,343.0,SS-B410
g,10,2,2,1.0,710.8890339,327.5966057,766.0,100.9116882,32.84383238,29.71204786,0.42616343,31.22981734,54968.90339,0.978288633,783.0,696.0,312.0,727.0,344.0,SS-B410
g,9,2,0,0.5,744.0317623,439.67110660000003,976.0,113.9827561,35.6334692,34.87848903,0.20475808199999998,35.2516921,30392.94365,0.980904523,995.0,727.0,422.0,762.0,458.0,SS-B377
g,9,2,0,0.0,751.6135266,441.0913483,2277.0,175.9238816,54.47902263,53.22469432,0.21334951,53.84390814,25690.39438,0.985287754,2311.0,725.0,414.0,779.0,469.0,SS-B377
g,9,2,1,0.5,712.1948309999999,415.1540755,1006.0,115.3969696,36.298256099999996,35.29667118,0.233291682,35.78936968,31216.235589999997,0.987242395,1019.0,695.0,398.0,731.0,434.0,SS-B377
g,9,2,1,0.0,752.0483182999999,444.3467551,2111.0,169.6812409,52.14431299,51.55207792,0.150287179,51.84408046,25956.37707,0.984608209,2144.0,726.0,419.0,779.0,471.0,SS-B377
g,9,2,2,0.5,740.6874372000001,447.33266330000004,995.0,114.81118319999999,35.80483787,35.39279119,0.151273992,35.59316433,30624.166830000002,0.984174085,1011.0,723.0,430.0,759.0,466.0,SS-B377
g,9,2,2,0.0,744.1976047999999,471.6241363,2171.0,170.85281369999998,53.46908523,51.69735721,0.255290329,52.57568879,26153.3883,0.98816568,2197.0,718.0,446.0,771.0,498.0,SS-B377
g,9,2,0,1.0,697.1359102000001,427.95261849999997,802.0,102.9116882,33.37999229,30.68297002,0.393785339,31.95525176,48001.60848,0.98404908,815.0,682.0,412.0,712.0,446.0,SS-B377
g,9,2,1,1.0,701.9811321000001,435.428066,848.0,106.5685425,33.05132315,32.68045465,0.149385627,32.85889733,47993.9434,0.975834292,869.0,686.0,419.0,719.0,453.0,SS-B377
g,9,2,2,1.0,708.4862843,437.56733169999995,802.0,102.9116882,32.32448106,31.59753152,0.21088505,31.95525176,51668.45885,0.982843137,816.0,693.0,422.0,725.0,454.0,SS-B377
g,8,2,0,0.5,743.8006757,546.9662162000001,888.0,108.5685425,34.19605478,33.08102585,0.25327984600000003,33.62494187,39038.152030000005,0.9833887040000001,903.0,728.0,530.0,761.0,565.0,SS-C031
g,8,2,0,0.0,751.881201,545.7800261,3064.0,204.06601719999998,63.92895602,61.05670686,0.296376348,62.45963469,25893.99445,0.987749839,3102.0,722.0,514.0,784.0,578.0,SS-C031
g,8,2,1,0.5,712.38,520.2052632,950.0,111.9827561,36.06053037,33.54928724,0.36664647899999997,34.77898169,42871.12947,0.985477178,964.0,696.0,503.0,730.0,539.0,SS-C031
g,8,2,1,0.0,752.3039359,550.5338921,2744.0,192.9949494,59.55747886,58.67322496,0.171679059,59.10811544,26790.77952,0.988116673,2777.0,723.0,521.0,782.0,581.0,SS-C031
g,8,2,2,0.5,741.9659624,552.9553991,852.0,107.15432890000001,33.19647739,32.69391198,0.173346602,32.93630356,41873.35798,0.9804372840000001,869.0,726.0,537.0,759.0,570.0,SS-C031
g,8,2,2,0.0,743.9667820000001,577.6934256,2890.0,197.5807358,61.84963922,59.50542684,0.272703217,60.66021995,26938.683739999997,0.989048597,2922.0,714.0,548.0,774.0,609.0,SS-C031
g,8,2,0,1.0,697.836689,529.7997763000001,894.0,122.9533188,36.34914928,31.70780397,0.488949426,33.7383484,52050.84116,0.95106383,940.0,682.0,512.0,715.0,548.0,SS-C031
g,8,2,1,1.0,703.7641278,537.2641278,814.0,107.3969696,34.50396663,30.23870022,0.481614273,32.19343084,54316.04545,0.9633136090000001,845.0,689.0,521.0,721.0,555.0,SS-C031
g,8,2,2,1.0,,,,,,,,,,,,,,,,SS-C031
g,7,2,0,0.5,744.0796964,653.8785579,1054.0,118.22539669999999,36.8205829,36.44993528,0.141531978,36.63324283,30358.258060000004,0.9841269840000001,1071.0,726.0,636.0,763.0,673.0,SS-C030
g,7,2,0,0.0,752.6838235,653.6806066,2176.0,172.2670273,52.92595234,52.34853625,0.14731173,52.63619714,25603.56847,0.9841700590000001,2211.0,727.0,628.0,780.0,681.0,SS-C030
g,7,2,1,0.5,718.7020832999999,628.025,1440.0,140.12489169999998,43.29623276,42.48575635,0.192583084,42.81897879,31959.22708,0.9795918370000001,1470.0,697.0,607.0,741.0,650.0,SS-C030
g,7,2,1,0.0,752.8841401000001,657.215757,1942.0,160.6101731,50.13137287,49.32628675,0.178496905,49.72555878,25993.712669999997,0.989302089,1963.0,729.0,633.0,778.0,683.0,SS-C030
g,7,2,2,0.5,741.9915014,660.1945231000001,1059.0,118.22539669999999,36.93023054,36.51888443,0.14883838900000002,36.72003102,31058.6865,0.98603352,1074.0,724.0,642.0,761.0,679.0,SS-C030
g,7,2,2,0.0,744.0042755,683.9657957000001,2105.0,168.2670273,52.5070619,51.05077706,0.233882073,51.77035099,26201.02803,0.9868729490000001,2133.0,719.0,658.0,770.0,711.0,SS-C030
g,7,2,0,1.0,699.9533777,637.3720266,1051.0,118.81118319999999,38.36791536,34.90956343,0.41490784700000005,36.58107108,31755.202660000003,0.9850046859999999,1067.0,682.0,620.0,719.0,657.0,SS-C030
g,7,2,1,1.0,704.3386581,646.9510117000001,939.0,111.3969696,34.83715388,34.32781927,0.170373494,34.57704343,32842.74015,0.985309549,953.0,687.0,630.0,722.0,665.0,SS-C030
g,7,2,2,1.0,711.3524683999999,651.6877153,871.0,107.9827561,34.167426500000005,32.51333489,0.307374466,33.30152614,34651.99885,0.983069977,886.0,695.0,635.0,729.0,669.0,SS-C030
g,6,2,0,0.5,742.7684098,755.5784418,937.0,111.15432890000001,36.12431282,33.03066961,0.40489951399999996,34.54020054,34834.3842,0.987355111,949.0,727.0,738.0,760.0,774.0,SS-C029
g,6,2,0,0.0,752.4940375,757.2670357999999,2348.0,178.509668,56.84037452,52.62062158,0.37810836,54.67692796,25052.04046,0.98572628,2382.0,726.0,729.0,779.0,786.0,SS-C029
g,6,2,1,0.5,714.3624628,730.5858987,1007.0,116.5685425,38.07254589,33.6906741,0.465767169,35.80715322,38364.11321,0.9786200190000001,1029.0,698.0,712.0,732.0,750.0,SS-C029
g,6,2,1,0.0,755.3150552999999,759.9071669,2079.0,168.2670273,53.77806555,49.23894356,0.40210106100000004,51.4496357,25580.60317,0.983909134,2113.0,730.0,734.0,781.0,787.0,SS-C029
g,6,2,2,0.5,742.129613,762.9144914,1111.0,122.22539669999999,40.03143758,35.36035564,0.468780559,37.61075822,38010.86679,0.9823165340000001,1131.0,724.0,744.0,761.0,783.0,SS-C029
g,6,2,2,0.0,745.2089622999999,787.3188679,2120.0,169.1959595,54.72728044,49.33469886,0.43285310299999996,51.95447849,26309.38019,0.98880597,2144.0,721.0,761.0,770.0,815.0,SS-C029
g,6,2,0,1.0,699.2490798,741.6625767,815.0,105.3969696,33.77484749,30.75497791,0.413314786,32.21319961,49110.8319,0.977218225,834.0,684.0,725.0,716.0,759.0,SS-C029
g,6,2,1,1.0,705.088968,749.7259786000001,843.0,107.9827561,34.40291171,31.21917875,0.420143981,32.76188237,50455.97746,0.973441109,866.0,689.0,733.0,722.0,767.0,SS-C029
g,6,2,2,1.0,712.0625832000001,752.4527297000001,751.0,101.74011540000001,32.2754672,29.64757587,0.395236741,30.92253059,53264.864180000004,0.976592978,769.0,697.0,737.0,728.0,769.0,SS-C029
g,5,2,0,0.5,740.2333332999999,864.5480392000001,1020.0,115.9827561,36.33416687,35.74861423,0.178806595,36.03754064,30740.814710000002,0.987415295,1033.0,723.0,847.0,759.0,883.0,SS-C026
g,5,2,0,0.0,749.8677966,866.0648305,2360.0,179.9238816,55.03385072,54.61972926,0.122446217,54.81646947,25587.679659999998,0.983743226,2399.0,722.0,839.0,778.0,894.0,SS-C026
g,5,2,1,0.5,712.4252767999999,840.2785978000001,1084.0,120.22539669999999,37.61447494,36.71065879,0.217897825,37.1509309,31833.78321,0.9836660620000001,1102.0,694.0,822.0,731.0,860.0,SS-C026
g,5,2,1,0.0,751.3735552,869.308368,2163.0,171.0954544,52.811228299999996,52.17574455,0.154665576,52.47873031,25885.66713,0.986770073,2192.0,724.0,844.0,778.0,896.0,SS-C026
g,5,2,2,0.5,740.5163982999999,872.8288610999999,1677.0,150.6101731,47.19059737,45.25464692,0.283487511,46.20847018,32572.300539999997,0.987051207,1699.0,718.0,850.0,764.0,897.0,SS-C026
g,5,2,2,0.0,742.7558036,896.9352679,2240.0,175.4386002,54.38655717,52.50002546,0.261097121,53.40464942,26179.22143,0.98245614,2280.0,717.0,871.0,771.0,924.0,SS-C026
g,5,2,0,1.0,697.0574972000001,852.9413754000001,887.0,108.81118319999999,33.95790492,33.27555247,0.19946018399999998,33.60600357,33834.11838,0.98119469,904.0,680.0,836.0,714.0,871.0,SS-C026
g,5,2,1,1.0,701.9837486,859.9317443,923.0,110.81118319999999,34.72533302,33.86828254,0.220799777,34.28119163,34328.71073,0.980871413,941.0,685.0,843.0,720.0,878.0,SS-C026
g,5,2,2,1.0,708.838934,862.6975666000001,863.0,107.15432890000001,33.59184822,32.71476931,0.227019871,33.14823867,38322.9073,0.9817974970000001,879.0,692.0,847.0,726.0,880.0,SS-C026
g,4,2,0,0.5,742.4960629999999,970.0997375,762.0,101.9827561,32.22165879,30.15235233,0.35258704399999996,31.14817062,46511.19685,0.975672215,781.0,727.0,955.0,759.0,987.0,SS-B961
g,4,2,0,0.0,753.1904528,970.9345472000001,2032.0,166.2670273,52.58029622,49.23239688,0.351126923,50.86474963,26113.882380000003,0.986407767,2060.0,728.0,946.0,780.0,997.0,SS-B961
g,4,2,1,0.5,716.5869018,945.1335013,794.0,103.15432890000001,32.84354486,30.83193823,0.344593934,31.7954745,49405.86776,0.975429975,814.0,701.0,930.0,734.0,962.0,SS-B961
g,4,2,1,0.0,756.1791531,974.7399565999999,1842.0,159.4386002,49.85543749,47.07198163,0.329460204,48.42837228,26765.88871,0.980308675,1879.0,732.0,951.0,782.0,1000.0,SS-B961
g,4,2,2,0.5,743.1172333,975.5134818,853.0,109.3969696,36.5634277,29.77641744,0.5803360870000001,32.95562671,49612.36342,0.973744292,876.0,727.0,959.0,761.0,993.0,SS-B961
g,4,2,2,0.0,745.5992408,1001.229393,1844.0,157.5391052,49.95530974,47.01563232,0.337978434,48.45465633,26963.3731,0.988210075,1866.0,723.0,977.0,769.0,1027.0,SS-B961
g,4,2,0,1.0,,,,,,,,,,,,,,,,SS-B961
g,4,2,1,1.0,,,,,,,,,,,,,,,,SS-B961
g,4,2,2,1.0,,,,,,,,,,,,,,,,SS-B961
g,3,2,0,0.5,741.9609984,1076.915757,641.0,108.81118319999999,30.0325346,27.79329916,0.378894975,28.56827871,47591.56786,0.9092198579999999,705.0,727.0,1064.0,758.0,1092.0,SS-B960
g,3,2,0,0.0,751.8675559999999,1078.9509289999999,2099.0,169.0954544,51.94729087,51.46704557,0.13566225699999998,51.69651637,26019.79133,0.983138173,2135.0,726.0,1053.0,778.0,1106.0,SS-B960
g,3,2,1,0.5,714.7042253999999,1053.522407,781.0,113.53910520000001,32.80135737,30.81571258,0.342646102,31.53410986,49963.69526,0.9398315279999999,831.0,699.0,1037.0,732.0,1072.0,SS-B960
g,3,2,1,0.0,754.3932277000001,1083.754233,1831.0,156.6101731,48.77678295,47.83564549,0.19549239899999998,48.283554200000005,26565.29601,0.987061995,1855.0,731.0,1060.0,779.0,1109.0,SS-B960
g,3,2,2,0.5,741.07375,1085.23,800.0,105.15432890000001,32.29780329,31.59586171,0.207351127,31.91538243,48700.47,0.9744214370000001,821.0,726.0,1070.0,758.0,1103.0,SS-B960
g,3,2,2,0.0,744.0869092999999,1110.016295,1841.0,158.02438659999999,48.92580845,47.95276537,0.198445791,48.4152249,27029.02173,0.982390608,1874.0,720.0,1086.0,769.0,1135.0,SS-B960
g,3,2,0,1.0,699.3634894999999,1066.2940230000002,619.0,125.1959595,33.74576217,25.17289528,0.665993852,28.07374713,52155.8433,0.853793103,725.0,687.0,1049.0,715.0,1082.0,SS-B960
g,3,2,1,1.0,,,,,,,,,,,,,,,,SS-B960
g,3,2,2,1.0,,,,,,,,,,,,,,,,SS-B960
g,2,2,0,0.5,739.0490196000001,1181.0413939999999,918.0,112.81118319999999,35.32680385,33.11357428,0.348389523,34.18821291,34817.9183,0.976595745,940.0,723.0,1164.0,757.0,1199.0,SS-B908
g,2,2,0,0.0,751.0442674,1182.460381,2259.0,175.9238816,55.56758943,51.78742853,0.362530676,53.630664100000004,26412.94068,0.983456683,2297.0,725.0,1155.0,778.0,1211.0,SS-B908
g,2,2,1,0.5,714.5881168,1156.303122,993.0,117.05382390000001,36.90542968,34.29920091,0.369122161,35.55737431,35757.45921,0.974484789,1019.0,698.0,1138.0,733.0,1176.0,SS-B908
g,2,2,1,0.0,754.000996,1185.696713,2008.0,165.1959595,51.9378909,49.26976398,0.316392088,50.56347502,26796.85807,0.985763378,2037.0,730.0,1161.0,779.0,1213.0,SS-B908
g,2,2,2,0.5,740.537155,1188.032909,942.0,114.5685425,36.16102411,33.20810574,0.39579301200000006,34.63223428,34323.80467,0.973140496,968.0,724.0,1171.0,758.0,1207.0,SS-B908
g,2,2,2,0.0,743.6617507,1212.595147,2102.0,170.02438659999999,54.78087683,48.90036442,0.450742698,51.73344685,27039.826360000003,0.97995338,2145.0,720.0,1186.0,769.0,1241.0,SS-B908
g,2,2,0,1.0,698.5720587999999,1167.672059,680.0,113.882251,32.02774439,27.72165889,0.500820107,29.42452872,51587.31618,0.917678812,741.0,684.0,1154.0,715.0,1183.0,SS-B908
g,2,2,1,1.0,,,,,,,,,,,,,,,,SS-B908
g,2,2,2,1.0,706.8333332999999,1187.805556,144.0,48.28427125,16.52045098,11.48055288,0.7190776320000001,13.54055001,55143.645829999994,0.9411764709999999,153.0,698.0,1182.0,715.0,1194.0,SS-B908
b,11,1,0,0.5,170.7579618,208.5515924,785.0,101.74011540000001,32.26643585,30.999677600000002,0.277447907,31.61475989,38113.35924,0.98125,800.0,155.0,193.0,187.0,225.0,SS-B379
b,11,1,0,0.0,198.2600785,198.4117017,2803.0,195.5807358,61.55078309,58.02046205,0.333800432,59.74019119,25507.402430000002,0.987319479,2839.0,169.0,169.0,229.0,229.0,SS-B379
b,11,1,1,0.5,168.9520548,221.1267123,876.0,108.5685425,35.1691781,31.73296952,0.43111940299999996,33.39697353,40265.4532,0.9776785709999999,896.0,153.0,204.0,186.0,239.0,SS-B379
b,11,1,1,0.0,182.51374819999998,195.71454409999998,2764.0,194.40916289999998,62.02217294,56.75856917,0.403150901,59.32313294,26100.57272,0.985734665,2804.0,153.0,166.0,212.0,227.0,SS-B379
b,11,1,2,0.5,196.0556995,217.5194301,772.0,102.5685425,32.16877852,30.59030662,0.309401317,31.35188876,42512.47539,0.98343949,785.0,181.0,202.0,213.0,234.0,SS-B379
b,11,1,2,0.0,178.7976795,208.6388687,2758.0,194.9949494,61.30744208,57.30137724,0.35555294600000004,59.25870961,26060.32632,0.9842969309999999,2802.0,149.0,179.0,209.0,239.0,SS-B379
b,11,1,0,1.0,,,,,,,,,,,,,,,,SS-B379
b,11,1,1,1.0,,,,,,,,,,,,,,,,SS-B379
b,11,1,2,1.0,,,,,,,,,,,,,,,,SS-B379
b,10,1,0,0.5,170.9751244,318.0895522,804.0,106.22539669999999,32.30152783,31.7674299,0.181096982,31.995071399999997,38298.05846,0.968674699,830.0,155.0,302.0,188.0,336.0,SS-B378
b,10,1,0,0.0,195.00530790000002,306.31050960000005,1884.0,160.2670273,49.27587206,48.73422543,0.147862864,48.97737541,25736.64384,0.9853556490000001,1912.0,171.0,282.0,221.0,332.0,SS-B378
b,10,1,1,0.5,167.19956619999996,324.7744035,461.0,103.05382390000001,30.03024724,20.34036761,0.735679932,24.22732817,41187.74837,0.868173258,531.0,154.0,313.0,182.0,338.0,SS-B378
b,10,1,1,0.0,180.96542549999998,301.7367021,1880.0,160.36753240000002,51.19325109,46.79565517,0.40549304,48.92535482,25750.35479,0.982749608,1913.0,158.0,277.0,205.0,328.0,SS-B378
b,10,1,2,0.5,196.1180124,323.715528,805.0,106.9116882,32.69760182,31.39328009,0.279624093,32.01496265,40861.52174,0.966386555,833.0,180.0,308.0,212.0,341.0,SS-B378
b,10,1,2,0.0,179.85051830000003,317.2564103,1833.0,157.1959595,49.44794852,47.23668438,0.295699615,48.30991705,25957.84834,0.9865446720000001,1858.0,156.0,294.0,205.0,342.0,SS-B378
b,10,1,0,1.0,154.3724605,324.8893905,443.0,88.81118318,27.45481197,21.15509418,0.637388854,23.74963407,53848.67494,0.9287211740000001,477.0,142.0,310.0,166.0,340.0,SS-B378
b,10,1,1,1.0,177.8554913,331.69364160000003,173.0,58.28427125,18.27971234,12.76257643,0.7159197629999999,14.84151075,55357.90173,0.896373057,193.0,172.0,323.0,186.0,341.0,SS-B378
b,10,1,2,1.0,170.7514045,317.5042135,712.0,116.7106781,34.39979951,27.67064715,0.594109784,30.10891157,54943.07444,0.9070063690000001,785.0,153.0,301.0,187.0,333.0,SS-B378
b,9,1,0,0.5,171.02502980000003,421.57330149999996,839.0,122.81118319999999,34.02481532,32.28816876,0.315398214,32.68406306,34612.769960000005,0.938478747,894.0,154.0,405.0,188.0,439.0,SS-B374
b,9,1,0,0.0,197.4117381,410.96704289999997,2215.0,173.9238816,54.3419382,51.92894948,0.294679331,53.10579621,24780.89616,0.9822616409999999,2255.0,170.0,385.0,225.0,438.0,SS-B374
b,9,1,1,0.5,169.7270718,434.45193370000004,905.0,116.81118319999999,36.03162146,32.22021216,0.447626872,33.94527637,35388.59779,0.943691345,959.0,152.0,417.0,187.0,453.0,SS-B374
b,9,1,1,0.0,182.0051522,408.8454333,2135.0,172.02438659999999,54.32048914,50.0780342,0.387428999,52.13795573,25182.781730000002,0.9811580879999999,2176.0,157.0,382.0,208.0,436.0,SS-B374
b,9,1,2,0.5,197.3249739,431.36050159999996,957.0,116.81118319999999,35.81828766,34.1337046,0.303068946,34.90687961,32925.64263,0.961809045,995.0,180.0,414.0,216.0,450.0,SS-B374
b,9,1,2,0.0,178.9990517,421.70175439999997,2109.0,168.2670273,53.10377977,50.59799036,0.303556779,51.81951563,24608.116169999998,0.985974755,2139.0,154.0,396.0,205.0,449.0,SS-B374
b,9,1,0,1.0,,,,,,,,,,,,,,,,SS-B374
b,9,1,1,1.0,,,,,,,,,,,,,,,,SS-B374
b,9,1,2,1.0,,,,,,,,,,,,,,,,SS-B374
b,8,1,0,0.5,170.1670061,529.4735234,982.0,116.81118319999999,37.20927434,33.680392600000005,0.4250684,35.35988169,32114.78208,0.9751737840000001,1007.0,153.0,511.0,188.0,548.0,SS-B373
b,8,1,0,0.0,198.18439719999998,519.3102837,2256.0,175.9238816,54.29818064,52.93009312,0.22306237399999998,53.59504094,24623.91445,0.985152838,2290.0,172.0,493.0,226.0,547.0,SS-B373
b,8,1,1,0.5,169.394,540.757,1000.0,117.05382390000001,36.44138557,34.97205824,0.28109581899999997,35.68248232,33987.596,0.9746588690000001,1026.0,152.0,522.0,188.0,560.0,SS-B373
b,8,1,1,0.0,182.6974952,516.7509633999999,2076.0,169.4386002,51.8155876,51.08807035,0.166984679,51.41250135,25297.89114,0.982489352,2113.0,158.0,491.0,210.0,543.0,SS-B373
b,8,1,2,0.5,197.19919919999998,536.8838839,999.0,117.3969696,36.05142344,35.32059393,0.200331667,35.66463662,34874.5966,0.968962173,1031.0,180.0,519.0,215.0,556.0,SS-B373
b,8,1,2,0.0,179.7871638,530.1165643999999,2119.0,168.2670273,52.35136221,51.55209734,0.174073388,51.94222363,25091.7966,0.988339552,2144.0,154.0,505.0,206.0,557.0,SS-B373
b,8,1,0,1.0,147.7593985,528.887218,133.0,47.24873734,15.72926136,11.32973305,0.693666236,13.01310338,52296.53383,0.917241379,145.0,140.0,523.0,156.0,535.0,SS-B373
b,8,1,1,1.0,183.19191919999997,546.2626263,198.0,59.35533906,19.50572735,13.52197519,0.7207154490000001,15.87770229,53910.631310000004,0.9082568809999999,218.0,177.0,536.0,192.0,557.0,SS-B373
b,8,1,2,1.0,174.22995780000002,528.1139241000001,474.0,99.04772721,30.53222467,21.60392344,0.706635479,24.56655336,53484.18776,0.86654479,547.0,163.0,516.0,187.0,544.0,SS-B373
